1.307160634	2.176592514	1.32660579
1.309060634	2.173210587	1.333723046
1.310960634	2.169825879	1.340859805
1.312860634	2.166438175	1.348016305
1.314960634	2.162690129	1.355949382
1.316960634	2.159116651	1.363527696
1.318860634	2.155718082	1.370748153
1.321260634	2.151419564	1.379898469
1.323160634	2.14801188	1.387166336
1.325460634	2.143880903	1.395992918
1.327360634	2.140463233	1.403308426
1.329360634	2.136860418	1.411032735
1.331360634	2.133251942	1.418781758
1.333460634	2.129456664	1.426945207
1.335560634	2.125654548	1.435136689
1.337860634	2.121482116	1.444140969
1.339760634	2.118028566	1.451605424
1.341860634	2.114204071	1.459883538
1.343760634	2.110736848	1.467398889
1.345860634	2.106896659	1.475734075
1.347860634	2.103231241	1.483700823
1.350060634	2.099189815	1.492496832
1.352160634	2.095322497	1.500925371
1.354160634	2.091630311	1.508982391
1.356260634	2.087743708	1.51747409
1.358160634	2.084218314	1.52518558
1.360060634	2.080684155	1.532924583
1.362360634	2.076393854	1.542330245
1.364360634	2.072652029	1.550542918
1.366460634	2.068711605	1.559200676
1.368360634	2.065135993	1.567064785
1.370160634	2.061739134	1.574542495
1.372060634	2.058143325	1.582465107
1.374260634	2.053966245	1.591677086
1.376260634	2.050155945	1.600088009
1.378260634	2.046332944	1.608534195
1.380260634	2.042496881	1.617016245
1.382760634	2.037682874	1.62767018
1.384960634	2.033428607	1.637093773
1.386860634	2.02974054	1.645269293
1.388860634	2.02584403	1.653912777
1.391160634	2.021344355	1.663901437
1.393060634	2.017611729	1.672192931
1.395160634	2.013469413	1.681400117
1.397460634	2.0089118	1.691536871
1.400060634	2.003732721	1.703063595
1.402860634	1.998122107	1.715559399
1.406960634	1.989841908	1.734015751
1.410560634	1.982505146	1.750382436
1.414260634	1.974896628	1.767366749
1.417860634	1.967424382	1.784056561
1.421460634	1.959880352	1.800914863
1.424860634	1.952686353	1.816997186
1.428560634	1.944777609	1.834682758
1.434960634	1.930888426	1.865750603
1.438460634	1.923173467	1.883009871
1.442160634	1.914919984	1.901473526
1.445560634	1.907242677	1.918646445
1.449360634	1.898551091	1.938084356
1.452960634	1.890202991	1.956748652
1.456560634	1.881737809	1.975667619
1.460160634	1.873148991	1.994853976
1.464160634	1.863452228	2.01650254
1.468260634	1.853334506	2.03907415
1.471960634	1.84403847	2.059795535
1.475460634	1.835091101	2.079722525
1.479060634	1.825722088	2.100568823
1.482860634	1.815637757	2.122982269
1.488060634	1.801487759	2.154385655
1.493260634	1.78689418	2.186711825
1.497060634	1.775921112	2.210973848
1.500760634	1.76496305	2.235162387
1.504360634	1.754019672	2.259276386
1.508960634	1.739593098	2.290998315
1.512560634	1.727920379	2.316606438
1.516960634	1.713144739	2.348943718
1.520660634	1.700236412	2.377120274
1.525060634	1.684234514	2.411950403
1.528660634	1.670544662	2.441658391
1.532360634	1.655832152	2.473490945
1.536860634	1.636916655	2.514269564
1.540360634	1.621289248	2.547831537
1.544960634	1.59926059	2.594940115
1.548460634	1.581099227	2.633598652
1.553060634	1.554816087	2.689253152
1.556760634	1.530976914	2.739430313
1.561060634	1.498711641	2.806881164
1.565060634	1.461094916	2.884846603
1.569260634	1.400544921	3.008830885
1.570760634	1.34479864	3.121357392
